customer_id,full_name,email,phone,address,service_plan,connection_type,monthly_fee,data_usage_gb,avg_speed_mbps,promised_speed,uptime_percentage,payment_status,last_payment_date,contract_start_date,active_tickets,ticket_type,ticket_status,last_ticket_date,customer_satisfaction
CUST000485,Stephanie Martin,wnelson@example.org,(670)295-6060x0447,"85069 Wheeler Wells Suite 045
Hansonstad, AL 83733",Basic,Fiber,41.57,305.03,102.07,99.68,99.73,Overdue,2024-09-29,2024-08-17,0,Service Request,Closed,2024-10-17,10.0
CUST000486,Ronald Moore DDS,jonesbrian@example.com,(683)824-3323,"23163 Brian Islands
East Casey, NY 46752",Standard,Fiber,74.91,408.64,96.15,104.44,99.18,Paid,2024-06-25,2024-02-22,0,Technical Issue,Open,2024-08-01,10.0
CUST000487,Christina Small,parkkatie@example.com,+1-694-256-9221,"9027 Kevin Fork
New Cindyview, NH 22111",Standard,Satellite,79.08,915.85,111.46,168.55,94.56,Paid,2024-12-13,2024-07-20,0,Connection Problem,Resolved,2024-11-03,10.0
CUST000488,Mr. Christopher House,rferguson@example.org,779.561.2933x53160,"1346 Butler Oval Suite 382
Combsland, WI 74421",Premium,Cable,108.06,696.31,426.25,431.22,99.11,Paid,2024-11-02,2023-11-06,0,Billing Query,In Progress,2024-08-27,10.0
CUST000489,Mrs. Christine Walker DVM,jeromeclark@example.org,425-667-7231,"814 Cook Forges
West Kyle, SD 77310",Enterprise,Cable,174.53,105.05,426.63,505.16,98.43,Pending,2024-11-21,2023-07-04,1,Technical Issue,Closed,2024-03-24,10.0
CUST000490,Elizabeth Wood,samanthasullivan@example.org,+1-721-644-5929x634,"423 Jennifer Views
West Sarahport, TX 34529",Standard,Cable,69.21,734.12,190.1,218.88,99.48,Pending,2024-10-15,2023-09-03,2,Service Request,Closed,2024-11-19,10.0
CUST000491,Kenneth Jackson,jared83@example.net,9269751004,"3128 Harris Ranch
Baileytown, OR 20607",Basic,Cable,31.27,706.56,52.86,56.83,99.1,Paid,2024-06-11,2023-10-22,0,Billing Query,In Progress,2024-02-02,10.0
CUST000492,Deanna Rivera,catherine33@example.com,+1-421-277-0868x368,"637 Daniel Row Apt. 196
Annehaven, AK 31610",Standard,DSL,67.34,657.89,171.91,207.23,97.59,Paid,2024-03-25,2023-02-05,2,Connection Problem,Open,2024-06-10,10.0
CUST000493,Jessica Hart,william77@example.com,+1-831-660-5118x133,"5387 Carr Station Apt. 903
Lake Courtney, TN 84068",Premium,Cable,109.89,71.79,420.21,472.14,99.36,Pending,2024-11-03,2023-12-29,1,Technical Issue,Open,2024-01-12,10.0
CUST000494,John Rubio,lauriewhitaker@example.com,+1-848-926-3260x7141,"67009 Ingram Plains Apt. 068
Rachelborough, KY 37433",Basic,DSL,45.2,795.2,78.43,99.3,97.09,Paid,2024-09-17,2023-06-03,0,Connection Problem,Resolved,2024-05-09,10.0
CUST000495,Patricia Gallegos,nicoletownsend@example.org,511-421-5171x23618,"25149 Kara Oval Apt. 103
Howehaven, RI 85610",Basic,Satellite,43.98,214.04,58.39,88.64,95.25,Paid,2024-10-05,2023-02-08,1,Billing Query,In Progress,2023-12-08,10.0
CUST000496,Anthony Nichols,charlesmary@example.net,720-997-5127x1225,"912 Owens Greens
East Susan, DE 03534",Premium,Cable,102.16,114.31,266.83,315.39,97.61,Pending,2024-11-23,2023-12-01,0,Connection Problem,In Progress,2024-10-13,10.0
CUST000497,Justin Calhoun,gpham@example.net,261.788.8915x368,"3222 Hernandez Camp Apt. 768
Port Kaitlyn, KS 68347",Basic,Fiber,45.06,175.19,60.18,61.57,99.03,Paid,2023-10-27,2023-08-19,0,Service Request,Open,2023-10-14,10.0
CUST000498,Rick Short,lindawong@example.com,(419)487-7941x354,"70248 Erickson Cliffs
New Elizabethton, ND 95404",Standard,Fiber,73.88,237.95,190.73,207.03,99.47,Paid,2023-07-30,2023-07-29,2,Technical Issue,Resolved,2024-08-06,10.0
CUST000499,Victoria Marsh,ocunningham@example.com,001-609-253-9623,"423 Soto Courts Suite 903
Jonathantown, OK 80659",Standard,Satellite,78.06,802.0,145.5,228.16,94.2,Paid,2024-11-22,2024-09-22,2,Connection Problem,Open,2024-10-27,8.54
CUST000500,Lori Frye,garciachristopher@example.org,251.570.2269x06844,"672 Potter Freeway Suite 714
Port Kenneth, TN 05485",Standard,DSL,78.25,345.88,156.88,197.34,96.47,Paid,2024-08-14,2024-07-19,0,Technical Issue,Resolved,2024-07-24,10.0
CUST000501,Daniel Smith,xmosley@example.net,273-283-1187x1737,"144 Perry Avenue Apt. 459
Port Donaldfurt, NH 55821",Premium,Cable,84.02,297.9,413.36,447.07,98.75,Paid,2024-11-01,2023-08-08,0,Technical Issue,Open,2024-11-01,10.0
CUST000502,Jeremy Green,larry83@example.com,(946)525-5462,"8872 Carey Views
Michaelstad, WV 59728",Enterprise,Satellite,145.17,180.0,486.43,667.55,95.78,Paid,2024-07-24,2023-02-10,0,Billing Query,Closed,2024-12-01,10.0
CUST000503,Karen Thompson,jonesjerry@example.com,001-458-295-7934x01706,"PSC 0462, Box 6383
APO AA 26060",Basic,Satellite,37.31,418.87,43.79,62.65,96.09,Paid,2023-07-14,2023-02-11,0,Billing Query,Resolved,2023-09-02,10.0
CUST000504,Kelsey Mitchell,chorn@example.com,231.294.3432,"119 Ashley Glens Apt. 336
Stevenberg, NE 38979",Basic,DSL,44.32,837.21,52.3,71.19,96.05,Paid,2023-11-13,2023-10-19,0,Technical Issue,In Progress,2024-02-19,10.0
CUST000505,Kimberly Booth,deborahgreene@example.com,536-848-1940,"82425 Garrett Burgs Apt. 653
Lake Johnmouth, MH 35422",Basic,Satellite,43.15,290.35,49.55,67.05,96.25,Paid,2023-08-29,2023-08-09,0,Service Request,In Progress,2024-04-18,10.0
CUST000506,David Vasquez Jr.,amy96@example.net,520-636-3538x4654,"5488 Lisa Burg
North Angelicatown, WV 16124",Enterprise,Satellite,166.39,57.92,608.05,795.59,97.28,Paid,2024-08-19,2024-01-08,0,Technical Issue,Open,2024-11-13,10.0
CUST000507,Paul Myers,vjackson@example.com,+1-702-856-6431x0213,"46920 Gregory Corner
East Maria, NY 80076",Premium,Fiber,104.22,830.21,442.05,459.14,99.56,Paid,2024-08-08,2024-06-14,0,Technical Issue,Resolved,2024-10-17,10.0
CUST000508,Tammy Hudson,sydneyperez@example.net,5039255427,"307 Wiggins Pike Suite 441
West Jonathan, DE 47396",Basic,Cable,42.13,946.2,81.1,99.96,98.51,Paid,2023-06-29,2023-02-11,0,Technical Issue,In Progress,2024-04-25,10.0
CUST000509,Mark Smith,bgutierrez@example.net,700-406-0480x9672,"4877 Lyons Valleys
Haleyborough, MI 41099",Enterprise,Fiber,171.61,465.38,653.81,599.43,99.65,Paid,2024-07-27,2024-05-10,0,Billing Query,Open,2024-07-31,10.0
CUST000510,Kristi Smith,williammedina@example.net,858-360-9580x449,"299 Scott Forks
West Cynthia, ND 99652",Standard,DSL,76.01,666.57,114.65,135.08,96.77,Paid,2024-12-20,2024-12-20,0,Billing Query,Closed,2024-12-20,10.0
CUST000511,William Blevins,stephanie67@example.net,592-518-1901x481,"543 Gary Island
Barnesmouth, PW 40478",Basic,Cable,46.41,151.83,72.58,76.27,97.01,Paid,2024-04-26,2023-07-21,0,Service Request,Closed,2024-02-10,10.0
CUST000512,Penny Brown,brittanymcdaniel@example.com,587-647-4414,"58304 Dickerson Meadows Apt. 384
West Joshuafurt, CT 49653",Premium,Satellite,94.36,202.37,264.17,360.18,95.33,Paid,2024-12-18,2024-12-17,0,Connection Problem,Closed,2024-12-19,10.0
CUST000513,Shannon Baker,qwilliams@example.net,627.923.0581,"5943 Kari Island
Port James, ME 06463",Basic,Fiber,44.87,336.34,81.86,90.69,99.17,Paid,2024-01-12,2023-08-28,1,Service Request,Resolved,2023-09-18,10.0
CUST000514,Timothy Andrews DVM,snelson@example.org,(207)731-8217,"2943 Mario Port Apt. 894
North Garychester, KY 16134",Basic,DSL,42.47,672.47,43.31,57.66,97.62,Paid,2024-07-06,2024-05-15,0,Technical Issue,Closed,2024-08-20,10.0
CUST000515,Rachel Daniels,chamberslaura@example.net,+1-428-279-6012x539,"96987 John Forges
Kathleenbury, GA 37940",Premium,Cable,116.39,734.76,395.92,431.66,99.45,Paid,2024-10-21,2023-01-28,0,Connection Problem,Resolved,2023-06-10,10.0
CUST000516,Julia Gardner,bgraves@example.org,+1-908-642-2715x27025,"659 Yang Lake Apt. 683
Candicechester, ND 82541",Enterprise,DSL,167.27,990.78,611.2,831.76,96.6,Paid,2024-11-24,2024-08-31,2,Service Request,Closed,2024-10-15,10.0
CUST000517,Linda Simmons,moorejennifer@example.com,(458)432-1679x077,"65814 Diane Dale
South Jimmy, TX 10633",Premium,Cable,98.56,116.99,345.1,379.86,97.96,Paid,2024-10-31,2023-09-23,0,Connection Problem,Resolved,2024-08-22,10.0
CUST000518,Aaron Perez,apierce@example.net,9005535210,"839 Chapman Hollow Suite 292
Michelleborough, SD 94523",Enterprise,Cable,139.76,859.22,504.86,537.08,97.66,Pending,2024-05-20,2023-07-31,1,Service Request,In Progress,2023-11-28,10.0
CUST000519,Brady Oconnor,kschwartz@example.org,700-388-8269x028,"312 Richard Forges Apt. 802
Matthewmouth, ME 92223",Standard,Satellite,52.26,610.99,113.61,150.7,94.69,Paid,2024-01-31,2024-01-15,0,Service Request,In Progress,2024-10-14,10.0
CUST000520,Claudia Henry,aconway@example.com,277-622-6399x56418,"727 Lance Land Suite 394
Ginaland, MD 27125",Enterprise,Satellite,180.62,906.99,494.7,674.16,96.5,Pending,2024-09-18,2024-09-02,1,Service Request,In Progress,2024-09-02,10.0
CUST000521,Shawn Price,barbaramartinez@example.org,909-218-0258x45616,"3379 Mason Glens Suite 682
New Jessica, AR 44604",Premium,Fiber,92.09,953.0,401.43,383.92,99.79,Paid,2024-12-14,2023-06-27,0,Technical Issue,In Progress,2023-12-27,10.0
CUST000522,Elizabeth Mora,westcynthia@example.org,(530)976-3351x993,"97216 Robert Fort Suite 854
Willieberg, CA 02847",Premium,Fiber,106.69,104.93,381.75,365.52,99.16,Paid,2024-11-20,2024-09-29,0,Connection Problem,Resolved,2024-12-14,10.0
CUST000523,Andrew Summers,ashley09@example.org,919-883-7401x050,"8923 Ian Lake Apt. 632
Annastad, VA 42299",Standard,Satellite,75.54,800.76,128.56,194.89,97.4,Paid,2024-08-10,2023-12-05,0,Technical Issue,Resolved,2024-03-10,10.0
CUST000524,Michelle Holmes,angelagarcia@example.net,754.607.0951x538,"18659 Robert Greens
Port Sarah, WI 90985",Standard,Fiber,70.68,928.05,145.5,154.67,99.43,Paid,2023-04-02,2022-12-30,0,Connection Problem,Open,2023-11-02,10.0
CUST000525,Elizabeth Gibson,austinfrank@example.com,583-595-7853x2225,"53018 Daniel Gardens Apt. 627
Bellmouth, FL 89166",Premium,DSL,81.45,73.82,303.91,367.46,95.14,Paid,2024-04-25,2023-11-10,0,Service Request,Resolved,2024-06-22,10.0
CUST000526,Gregory Macdonald,ejackson@example.org,+1-489-929-7265x43951,"Unit 0866 Box 4737
DPO AP 77570",Basic,DSL,33.04,318.88,82.44,94.64,96.13,Paid,2023-11-03,2023-08-18,0,Technical Issue,Open,2023-10-06,10.0
CUST000527,Bryan Taylor,ryan46@example.com,+1-593-549-7481x040,"75813 Walton Streets Suite 171
Andrewtown, NE 25945",Basic,Cable,37.67,350.5,69.87,79.86,98.53,Pending,2024-12-02,2024-10-03,0,Technical Issue,In Progress,2024-12-10,10.0
CUST000528,Anne Farmer,marquezsheila@example.com,(288)557-7524,"5191 Kelly Ridge
New Katrinabury, CO 01512",Basic,Fiber,44.09,102.23,79.31,84.26,99.74,Overdue,2024-02-19,2023-01-19,0,Connection Problem,Open,2024-05-15,10.0
CUST000529,Mark Watson,ochavez@example.org,306.637.1732x29724,"18590 Heather Track Suite 594
Woodmouth, WV 31325",Standard,Cable,61.26,875.0,104.46,111.17,97.04,Paid,2024-12-06,2024-11-07,0,Technical Issue,Resolved,2024-11-22,10.0
CUST000530,William Hall,houstonkenneth@example.org,001-823-693-5034,"73307 Debra Mills
Sonyashire, PA 98272",Enterprise,DSL,193.4,297.63,486.78,608.74,95.2,Overdue,2023-08-11,2023-03-26,1,Connection Problem,Closed,2023-12-24,10.0
CUST000531,Cody Gonzalez,washingtonholly@example.net,6138900577,"PSC 9086, Box 6449
APO AP 26866",Enterprise,Fiber,180.86,713.89,943.25,916.19,99.0,Paid,2024-01-23,2023-05-31,0,Technical Issue,Closed,2023-07-10,10.0
CUST000532,Brian Valenzuela,lindsey75@example.org,(946)914-6790x877,"886 Kimberly Green
Martinfort, AR 54793",Basic,Cable,34.39,921.98,70.33,76.99,97.72,Paid,2024-11-26,2024-03-25,0,Connection Problem,Open,2024-12-09,10.0
CUST000533,Theresa Cruz,yfry@example.net,984-820-9451x2077,"880 Campbell Crest Apt. 612
West Christopher, NH 63273",Basic,Cable,46.89,956.57,82.64,90.38,97.6,Paid,2024-07-27,2023-10-04,2,Connection Problem,Closed,2024-06-12,10.0
CUST000534,Cynthia Medina,hudsoncrystal@example.org,660-520-1461x9842,"902 Raymond Villages
Emilyshire, CO 31872",Basic,Cable,34.18,801.56,75.85,87.43,97.9,Paid,2024-11-18,2024-03-21,0,Service Request,Closed,2024-10-02,10.0
CUST000535,Brian Davis,alfred84@example.net,705.279.8140,"014 Stevenson Street
East Crystal, WA 16199",Enterprise,Satellite,154.71,409.06,519.62,750.86,95.18,Paid,2024-03-15,2023-11-05,1,Billing Query,Resolved,2024-02-20,10.0
CUST000536,Terry Foster,sreed@example.com,429-861-9474x3230,"7118 Stephen Prairie
Rodriguezmouth, IN 86938",Enterprise,Satellite,140.81,928.75,680.84,906.85,95.37,Paid,2024-05-11,2023-03-21,0,Connection Problem,Resolved,2023-06-13,10.0
CUST000537,Lisa Adams,adamssamantha@example.org,001-430-718-1472x47602,"0612 Jackson Prairie Apt. 623
South Janiceview, MS 90510",Premium,Cable,111.51,339.72,396.91,443.13,97.03,Paid,2024-09-16,2023-09-19,0,Technical Issue,In Progress,2024-08-24,10.0
CUST000538,Stephanie Graham,hendersonedward@example.com,(256)818-9211,"639 Stephen Shores Apt. 969
Erikfort, KY 02630",Basic,Fiber,41.06,597.96,74.8,79.4,99.37,Pending,2024-12-19,2024-10-18,0,Technical Issue,Closed,2024-12-02,10.0
CUST000539,Michael Juarez,leejeffery@example.com,205-532-6640x569,"88966 Lee Throughway Suite 281
Fredshire, MH 38340",Premium,Fiber,116.64,643.14,394.64,381.67,99.2,Paid,2024-12-04,2024-11-11,0,Connection Problem,Open,2024-12-19,10.0
CUST000540,Mrs. Rebecca Franklin,johnsonsarah@example.net,(709)326-2883x959,"41627 Ronnie Trafficway Apt. 700
Davisville, GU 07310",Standard,Satellite,79.59,176.54,85.14,111.13,97.13,Paid,2024-06-27,2023-06-11,1,Technical Issue,Resolved,2023-11-20,10.0
CUST000541,Dennis Mendoza,melissascott@example.org,001-723-700-9858x4780,"47822 Guzman Plaza Apt. 061
West Jillmouth, NY 76094",Basic,Cable,41.39,818.82,52.93,54.74,98.28,Paid,2024-12-17,2024-04-07,0,Technical Issue,In Progress,2024-09-03,10.0
CUST000542,Lauren Smith,hgarza@example.com,+1-495-845-1443,"989 Williams Isle
Petersfurt, GU 11469",Enterprise,Satellite,182.62,485.82,739.72,992.59,95.54,Paid,2024-08-16,2023-07-05,1,Connection Problem,Closed,2023-07-23,10.0
CUST000543,Nathan Mendoza,richardgibson@example.org,755.767.2130,"06936 Samantha Stravenue
North Bryanhaven, ND 74022",Basic,Fiber,38.04,912.5,52.18,53.39,99.18,Paid,2024-12-20,2024-10-24,1,Billing Query,Closed,2024-12-17,10.0
CUST000544,Megan Taylor,james33@example.net,001-931-557-2758x1943,"256 Williams Mountains Suite 028
Port Sarah, AZ 16391",Enterprise,Fiber,187.6,531.38,560.38,538.41,99.01,Paid,2024-01-20,2023-12-04,0,Technical Issue,Resolved,2024-08-17,10.0
CUST000545,Kevin Austin,eric71@example.net,715.355.2410x983,"Unit 4044 Box 5398
DPO AE 33199",Basic,Satellite,33.56,764.99,61.17,95.51,94.34,Paid,2024-07-09,2023-06-27,1,Connection Problem,Open,2024-11-13,10.0
CUST000546,Dennis Sullivan MD,coreygonzalez@example.org,+1-502-804-2826x4359,"07022 Huang Corners Suite 911
West Shelley, OK 21444",Enterprise,DSL,126.58,991.55,517.28,604.59,96.84,Paid,2024-04-28,2023-11-10,0,Connection Problem,Resolved,2024-06-01,10.0
CUST000547,Ashley Lee,kwilliams@example.net,469-449-9800x3922,"7327 Megan Station
East Sherri, AL 26010",Premium,Satellite,114.87,84.95,299.58,422.68,94.23,Paid,2024-11-27,2024-09-05,0,Technical Issue,Resolved,2024-09-17,10.0
CUST000548,Anthony Gallegos,davisderrick@example.com,367.493.4664,"USS Patrick
FPO AE 03898",Enterprise,DSL,179.7,212.56,736.93,886.11,97.73,Paid,2024-10-21,2023-04-26,0,Technical Issue,In Progress,2024-11-24,10.0
CUST000549,Mark Wagner,uthomas@example.com,+1-705-716-6570x770,"008 Melanie Camp
East Zachary, AS 52473",Enterprise,Cable,186.46,730.27,773.06,928.3,98.78,Paid,2024-03-06,2023-06-03,1,Technical Issue,Resolved,2023-07-15,10.0
CUST000550,John Peters,maxwelllisa@example.org,385-664-8626,"767 Rodriguez Streets Apt. 702
Espinozaport, MP 18491",Premium,Fiber,88.59,397.97,338.15,354.97,99.73,Paid,2023-06-02,2023-01-12,1,Service Request,In Progress,2024-05-26,10.0
CUST000551,Robert Campbell,bayers@example.com,001-627-621-7847x038,"922 Smith Walks
New Kimberly, GA 46102",Basic,Satellite,32.96,182.17,49.72,74.93,96.95,Paid,2024-10-09,2024-04-12,1,Service Request,Open,2024-06-10,10.0
CUST000552,Michael Byrd,svaldez@example.net,289.513.3290,"101 Graham Greens
Zacharyside, IN 67380",Premium,Satellite,119.03,662.52,251.46,354.6,95.69,Paid,2024-10-02,2024-09-25,0,Connection Problem,In Progress,2024-12-20,10.0
CUST000553,Stephanie Reid MD,timothyhines@example.org,+1-668-258-9472x0556,"89568 Tamara Lock
Andersonbury, IL 43346",Basic,Satellite,46.01,964.43,48.62,66.17,94.49,Overdue,2023-07-08,2023-07-01,0,Technical Issue,Closed,2024-05-12,10.0
CUST000554,Susan Cooper,jameskrueger@example.com,277.978.2968x6715,"1915 Alexander Harbor Suite 955
Michellebury, IL 00726",Enterprise,DSL,164.86,448.22,484.97,552.44,95.81,Paid,2023-09-23,2023-01-16,3,Connection Problem,Open,2024-06-02,10.0
CUST000555,Alyssa Kim,samuel04@example.org,452-424-4727x40268,"202 Richards Point Apt. 300
Brianstad, NE 17444",Enterprise,Cable,160.98,478.4,736.21,828.11,97.3,Paid,2023-09-15,2023-09-08,0,Service Request,Open,2024-04-25,10.0
CUST000556,Joshua Odonnell,gonzalezjill@example.net,305.839.4529x953,"2108 Michael Way
Rossfort, MH 01192",Standard,Fiber,57.28,433.42,284.26,277.26,99.73,Paid,2024-11-19,2024-05-11,0,Billing Query,Open,2024-08-03,10.0
CUST000557,Megan Melendez,jamie75@example.com,001-203-867-0130x1094,"133 David Harbors Apt. 943
Brooksmouth, GU 01509",Enterprise,Fiber,179.57,681.53,485.09,507.08,99.74,Paid,2024-08-17,2024-06-14,1,Connection Problem,Resolved,2024-12-16,10.0
CUST000558,Kristen Wright,danielmitchell@example.org,582-505-8125,"Unit 8754 Box 2812
DPO AE 28818",Premium,DSL,95.28,572.0,302.52,351.6,97.22,Paid,2023-11-12,2023-04-14,0,Technical Issue,In Progress,2024-09-29,10.0
CUST000559,Richard Ortiz,brianwheeler@example.net,(404)767-0953x83522,"PSC 9023, Box 8352
APO AE 48299",Premium,Cable,117.09,484.59,409.45,481.13,97.09,Paid,2024-08-28,2023-06-04,0,Technical Issue,Resolved,2024-11-21,10.0
CUST000560,Tony Ballard,williamskimberly@example.org,518.481.5987,"2569 Patricia Underpass Suite 623
Kochburgh, UT 42894",Basic,Cable,38.28,889.16,77.37,81.75,98.69,Paid,2024-06-17,2023-04-12,0,Billing Query,Closed,2023-09-15,10.0
CUST000561,Robert Jones,dmoore@example.org,315.608.2494x4730,"63711 Palmer Highway Apt. 680
New Jillborough, OR 70206",Standard,Fiber,77.93,391.96,103.66,106.27,99.24,Paid,2024-11-13,2024-07-26,2,Connection Problem,Resolved,2024-09-05,10.0
CUST000562,Nancy Green,tammy06@example.org,666-481-8542,"81324 Lisa Turnpike
South Patricia, MP 19130",Enterprise,Fiber,170.34,391.94,639.95,584.94,99.77,Pending,2024-09-05,2024-04-11,0,Billing Query,In Progress,2024-05-19,10.0
CUST000563,Michael Green MD,vduncan@example.com,(805)771-6672x6679,"PSC 2360, Box 5905
APO AP 18563",Basic,Fiber,47.96,52.05,50.59,51.37,99.54,Paid,2024-07-13,2024-05-01,2,Connection Problem,Resolved,2024-06-18,10.0
CUST000564,Joshua Burns,valerielopez@example.com,927.432.9809x83626,"1409 Stanley Fords
New Cynthia, GA 86105",Standard,Satellite,72.91,761.87,196.2,273.57,97.22,Paid,2024-08-14,2024-04-16,0,Service Request,Resolved,2024-12-10,10.0
CUST000565,Roger Young,asalas@example.org,001-293-730-2089x360,"87526 Tucker Mill Apt. 752
Port Marktown, MT 84094",Basic,DSL,40.37,198.47,50.61,58.86,95.45,Paid,2024-11-12,2024-01-30,2,Billing Query,Open,2024-08-05,9.82
CUST000566,Daniel Patton,richardsantos@example.org,+1-963-372-1577x80370,"045 Hensley Forks
Joeltown, ME 49469",Standard,Satellite,56.72,614.96,193.13,256.04,95.42,Pending,2024-12-13,2024-07-07,0,Billing Query,Open,2024-08-02,10.0
CUST000567,Kimberly Gibson,robertsmith@example.org,537.228.9768,"6865 Mccullough Locks
Michelleville, PR 21496",Enterprise,DSL,145.61,179.0,670.64,774.21,97.0,Paid,2024-11-20,2024-07-06,0,Technical Issue,Closed,2024-08-15,10.0
CUST000568,Joseph Walker,ogaines@example.com,623-294-3736x74973,"8208 Carolyn Knoll
Ruizton, VI 33304",Standard,DSL,77.99,858.85,146.74,190.89,95.99,Pending,2024-09-30,2024-09-16,0,Technical Issue,Closed,2024-12-07,10.0
CUST000569,Linda Williams,figueroanathaniel@example.net,+1-646-944-7949,"0605 Mason Wall
Mooreberg, DC 20737",Basic,Cable,44.77,701.94,75.62,76.44,98.84,Paid,2024-12-17,2024-08-06,2,Connection Problem,Closed,2024-09-22,10.0
CUST000570,Roger Reid,joann18@example.com,+1-748-250-7278,"Unit 2108 Box 9583
DPO AE 03487",Enterprise,Fiber,165.94,963.38,543.73,570.38,99.75,Paid,2024-11-06,2023-05-10,0,Service Request,Closed,2024-05-18,10.0
CUST000571,Brian Hammond,michaelmendoza@example.org,768-360-8260x011,"475 Harris Dam
Janetfort, SD 35561",Basic,Cable,34.77,136.94,56.48,68.98,98.16,Overdue,2023-11-12,2023-09-24,0,Service Request,Resolved,2023-11-21,10.0
CUST000572,Pamela Bradford,meghansmith@example.org,964-230-8153,"8487 James Fall
East Franciscofurt, AZ 25854",Premium,DSL,98.59,808.32,372.41,428.34,97.28,Paid,2023-08-15,2023-05-24,1,Connection Problem,Closed,2024-02-09,10.0
CUST000573,Andrew Oliver,gomezrandy@example.com,(730)906-3490,"59788 Brandon Point Apt. 584
Bakerfort, WY 10714",Enterprise,Fiber,135.11,965.82,823.48,841.03,99.38,Paid,2024-05-25,2024-01-21,0,Billing Query,Resolved,2024-05-01,10.0
CUST000574,Megan Miller,schultzsara@example.org,315.339.1609,"7374 Michael River
Lake Brandy, AL 30566",Standard,Cable,58.7,119.1,185.49,191.46,97.31,Pending,2024-07-26,2024-03-05,0,Service Request,Resolved,2024-05-06,10.0
CUST000575,Megan Brown,angelagarcia@example.net,001-636-952-0701x0000,"690 Nicholas Ford Apt. 670
Williamsside, NV 47527",Enterprise,Cable,171.26,264.96,589.21,652.28,99.02,Pending,2023-10-22,2023-09-09,0,Service Request,In Progress,2024-09-26,10.0
